Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
43,25.534025192260742,0.030472949702255052,7.732406139373779,[0.14698591],[0.12177686],[0.04500804]
44,25.599940299987793,0.0303662562921568,7.824383020401001,[0.14664792],[0.12142068],[0.0449511]
45,25.544809579849243,0.029838014412859475,7.7229297161102295,[0.14690112],[0.12176938],[0.04496617]
46,25.569151401519775,0.029676919012810245,7.875580072402954,[0.14789595],[0.12227728],[0.04512024]
47,25.580991744995117,0.0294735673720939,7.8351521492004395,[0.14806347],[0.12225175],[0.04514368]
48,25.719987392425537,0.029394919828822214,7.833162069320679,[0.14850123],[0.12287724],[0.04524248]
49,25.508758783340454,0.02903326651589437,7.818646430969238,[0.14872886],[0.12328793],[0.04540492]
50,25.701255559921265,0.028585489016176774,7.879436254501343,[0.14872336],[0.12303791],[0.04534966]
51,25.644065618515015,0.02827647388583482,7.750952482223511,[0.14965036],[0.12315485],[0.04558577]
52,25.582364559173584,0.027753382737776548,7.801367521286011,[0.14968283],[0.12310221],[0.04561759]
53,25.551733016967773,0.027677005373242528,7.705113887786865,[0.1506545],[0.1241812],[0.04591734]
54,25.594454765319824,0.027740073150418924,7.761772394180298,[0.15059971],[0.12438616],[0.04593744]
55,25.613609075546265,0.027612826909230212,7.711505889892578,[0.15078986],[0.12474003],[0.04599772]
56,25.444124698638916,0.027260098244167037,7.716771841049194,[0.15081522],[0.12481335],[0.04595586]
57,25.623850345611572,0.027083997642903618,7.719873666763306,[0.15101004],[0.12479253],[0.04593744]
58,25.37371850013733,0.026350265618112653,7.610034227371216,[0.15138609],[0.1254069],[0.04602284]
59,25.612671375274658,0.026622374165765565,7.5628111362457275,[0.15122907],[0.12534836],[0.0460915]
60,25.371959686279297,0.02592844683018447,7.650729656219482,[0.1518484],[0.12585084],[0.04632594]
61,25.47958278656006,0.026185991609412613,7.677958011627197,[0.15177522],[0.125774],[0.04624221]
62,25.65557599067688,0.026005627770879954,7.716907978057861,[0.15239151],[0.12653381],[0.04643312]
