Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00054717],[0.00038712],[0.00016578]
1,65.98843479156494,0.3317804176059335,7.994391918182373,[0.11190342],[0.09576725],[0.03512626]
2,66.12426686286926,0.07938504768441422,8.12700080871582,[0.12339631],[0.10685588],[0.0385843]
3,66.01108813285828,0.05320751576712637,7.9712975025177,[0.12984934],[0.1118376],[0.04028736]
4,65.96347713470459,0.043070358497024785,8.033146619796753,[0.13411762],[0.11508766],[0.04151149]
5,65.94798183441162,0.036871615284583485,8.025935649871826,[0.13761122],[0.1179325],[0.04241912]
6,66.10221362113953,0.03244395374856664,8.152098655700684,[0.141059],[0.12042105],[0.04333512]
7,66.01219034194946,0.029129236691979445,7.901225566864014,[0.14303222],[0.1223187],[0.04398989]
8,78.5039734840393,0.026720628344613796,9.508824825286865,[0.14553091],[0.12437288],[0.04465637]
9,113.62132143974304,0.024546184069053692,9.427296161651611,[0.14678825],[0.12543222],[0.04500469]
10,113.98767566680908,0.022457578351175546,9.41994857788086,[0.14825391],[0.12683574],[0.04537477]
11,102.42083501815796,0.020692422478036446,8.107224464416504,[0.14918296],[0.12800802],[0.04565611]
12,97.76372861862183,0.019251918276734274,7.8827362060546875,[0.15108079],[0.12898043],[0.04619365]
13,108.08500528335571,0.017865863649851897,9.17925477027893,[0.15211324],[0.12956972],[0.04645824]
14,102.11005544662476,0.01722686301982689,9.507317543029785,[0.15280475],[0.13024085],[0.04666756]
15,98.81108403205872,0.016191660461834435,8.191560745239258,[0.15293507],[0.13040961],[0.04664077]
16,108.55198979377747,0.015302597171147212,8.626564741134644,[0.15241941],[0.13019292],[0.04648335]
17,106.91306447982788,0.01430392883849716,9.620277643203735,[0.15291786],[0.13047657],[0.046619]
18,97.13109397888184,0.013746894649088834,9.110538244247437,[0.15438063],[0.13136532],[0.04694052]
19,106.72098922729492,0.013116851126812774,8.158053636550903,[0.15444336],[0.13146837],[0.04702927]
20,108.30348634719849,0.012214077486082761,9.565887451171875,[0.15444273],[0.13099263],[0.04697736]
21,98.35570669174194,0.012024153750672034,9.440848588943481,[0.15474782],[0.13142066],[0.04717831]
22,103.29875159263611,0.01166347169077419,7.9924681186676025,[0.15520316],[0.13182195],[0.04729888]
23,108.31162476539612,0.011208539292442076,9.546990633010864,[0.15516774],[0.13188373],[0.04726874]
24,101.9672110080719,0.010671497797687548,9.496638536453247,[0.15557354],[0.13256401],[0.04744625]
25,99.72115111351013,0.010238605807770532,8.165045022964478,[0.15537315],[0.1325771],[0.04747304]
26,108.37543034553528,0.009963544814687485,8.769052028656006,[0.15505089],[0.13240136],[0.04735582]
27,106.8032169342041,0.009375886838751459,9.575689792633057,[0.15455219],[0.13197595],[0.0472386]
28,97.37975597381592,0.009244396000855951,9.022692680358887,[0.1547628],[0.13200052],[0.04730391]
29,107.55757188796997,0.009017965655228255,8.202418327331543,[0.15416822],[0.1318279],[0.04731898]
30,108.10575342178345,0.008689838264612575,9.616454124450684,[0.15415295],[0.1315911],[0.04723357]
31,96.75794291496277,0.008414179280710718,9.60744047164917,[0.15348153],[0.13113907],[0.0470276]
32,104.97511386871338,0.008262489103321738,7.978712558746338,[0.15269799],[0.13046965],[0.046902]
33,107.98603892326355,0.008241268334618647,9.539307355880737,[0.15358882],[0.13082407],[0.04705439]
34,99.886967420578,0.007639774865696601,9.514184951782227,[0.15391357],[0.13113983],[0.04714817]
35,101.62868809700012,0.007508338501352366,8.079180479049683,[0.15381581],[0.13127394],[0.0472118]
36,108.38167691230774,0.007462631285453987,9.052781105041504,[0.15338734],[0.13066216],[0.04708621]
37,104.38190841674805,0.007248632649825227,9.586747646331787,[0.15399364],[0.13119729],[0.04720175]
38,97.73385715484619,0.006984738745924198,8.446995496749878,[0.15311133],[0.130249],[0.04694889]
39,108.71610808372498,0.006875838859199612,8.41981053352356,[0.15265968],[0.12997591],[0.04696731]
40,108.13927674293518,0.006885559626765587,9.621991872787476,[0.15188998],[0.12943783],[0.0467178]
41,96.99000239372253,0.006685480954609999,9.087925672531128,[0.15257948],[0.12994058],[0.046902]
42,106.49873399734497,0.006373370277361398,8.22629451751709,[0.15292639],[0.12987147],[0.04699076]
43,107.90365314483643,0.006229671322731207,9.604259490966797,[0.15311251],[0.1297916],[0.04716156]
44,97.57307362556458,0.006228699804532972,9.586954593658447,[0.15239192],[0.12896459],[0.04676301]
45,103.94621276855469,0.006092407630704757,8.152565240859985,[0.15215976],[0.12856457],[0.04668933]
46,108.653568983078,0.005886058458315227,9.607223987579346,[0.15195081],[0.12814655],[0.04667426]
47,100.42277479171753,0.005843896439388357,9.608192920684814,[0.15198438],[0.12818456],[0.04673789]
48,100.3398654460907,0.0058589051947976,8.013550043106079,[0.15164894],[0.12843156],[0.04670608]
49,108.1616747379303,0.0057582979559700825,8.954511165618896,[0.15134788],[0.12808886],[0.04668096]
50,106.0366473197937,0.005662100189106746,9.612545728683472,[0.1510064],[0.12719613],[0.04655034]
51,97.46235704421997,0.005438915086966573,8.829074621200562,[0.15103253],[0.126937],[0.04643312]
52,107.93561553955078,0.005345080158381601,8.336700916290283,[0.15064023],[0.12662739],[0.04631924]
53,108.43830370903015,0.005179205648318836,9.409773826599121,[0.15118534],[0.12689098],[0.04645991]
54,96.68238878250122,0.005221002199569473,9.622946977615356,[0.15131444],[0.12711003],[0.0465135]
55,104.86029314994812,0.00523051372793917,8.157583475112915,[0.15102405],[0.12647488],[0.04634771]
56,108.22201752662659,0.004987822864980747,9.616105079650879,[0.15075307],[0.12623297],[0.04635776]
57,100.52149319648743,0.0051555258011436,9.623437404632568,[0.1503526],[0.12569759],[0.04616686]
58,101.01699876785278,0.0047746548294489545,8.175347089767456,[0.15052573],[0.12598827],[0.04615179]
59,108.67335367202759,0.004956286641030638,8.956295251846313,[0.1502785],[0.12552946],[0.04615011]
60,105.07974743843079,0.004802653010678243,9.668872356414795,[0.1504804],[0.12528515],[0.04605298]
61,97.69731450080872,0.004840206409830393,8.751943111419678,[0.14968045],[0.12471824],[0.04593074]
62,108.39535570144653,0.004709853758950802,8.402056455612183,[0.14958443],[0.12445904],[0.04594748]
63,108.31672048568726,0.004598897470236577,9.615105152130127,[0.14970422],[0.12474809],[0.04594581]
64,96.87919640541077,0.004523527484817543,9.612748146057129,[0.14906683],[0.12409035],[0.0457817]
65,104.9312150478363,0.0047057981689865086,8.246880531311035,[0.14921687],[0.12408199],[0.04583194]
66,108.40370392799377,0.004448101118811397,9.617893695831299,[0.14907872],[0.12360039],[0.04578003]
67,99.88139033317566,0.004336038078157928,9.636702537536621,[0.14833318],[0.12326878],[0.0454853]
68,101.67025446891785,0.004482709688917649,8.155752182006836,[0.14835496],[0.12335218],[0.04544008]
69,108.42186260223389,0.004262061213434796,9.04123067855835,[0.14810687],[0.12327618],[0.04541161]
70,104.23144555091858,0.00435762685009824,9.635730981826782,[0.14842175],[0.12326028],[0.04539989]
71,97.84971570968628,0.004247681415907926,8.755487203598022,[0.14751555],[0.1227436],[0.04521401]
72,108.00627779960632,0.004332081839263514,8.46433711051941,[0.14691848],[0.12199988],[0.04504488]
73,108.60174536705017,0.004082840025975284,9.520309925079346,[0.14728908],[0.12225333],[0.04514033]
74,96.9599027633667,0.0041819519946596235,9.196961402893066,[0.14685369],[0.12178112],[0.04502646]
75,106.4915223121643,0.0041190118962814186,8.184145212173462,[0.14691661],[0.12160473],[0.04500971]
76,108.21853280067444,0.003968135685121377,9.611777544021606,[0.14759513],[0.12154785],[0.04517047]
77,98.21113920211792,0.004183662909193604,9.580447435379028,[0.14692752],[0.12136203],[0.04505158]
78,103.48700451850891,0.003918318935455942,8.02713942527771,[0.14690397],[0.12139331],[0.04504488]
79,108.5955650806427,0.0039456107831828185,9.431896686553955,[0.14719507],[0.12113279],[0.04512191]
80,102.47355484962463,0.0037642570366527924,9.618726015090942,[0.14726426],[0.12099331],[0.04510014]
81,98.94696116447449,0.0038971237375546772,8.285255432128906,[0.14632313],[0.12044176],[0.04490421]
82,108.42572259902954,0.003871066576914128,8.566675901412964,[0.14585832],[0.11962259],[0.0447334]
83,106.30653834342957,0.004060956221450158,9.52769660949707,[0.14516245],[0.11934447],[0.04459776]
84,97.5484528541565,0.0038897963328936107,8.906233310699463,[0.14500235],[0.11915106],[0.04453915]
85,107.61260676383972,0.003765642107934738,8.078005075454712,[0.1452452],[0.11938809],[0.04464633]
86,108.43677616119385,0.0037089256787874894,9.4653160572052,[0.14504813],[0.11924704],[0.04458939]
87,96.6740152835846,0.003699693727398743,9.646961688995361,[0.14555563],[0.11976907],[0.0447334]
88,104.69149374961853,0.003737522015463316,7.960057497024536,[0.14467393],[0.11888986],[0.04449896]
89,108.20843315124512,0.003660655503144789,9.459780216217041,[0.14487399],[0.11905111],[0.04450064]
90,100.09623336791992,0.0036017981683012248,9.421414136886597,[0.14441436],[0.1191109],[0.04438676]
91,101.71193742752075,0.0037276395414297405,7.944404125213623,[0.14441315],[0.11845201],[0.04437002]
92,108.5742015838623,0.0035336350115495875,8.951619625091553,[0.14469879],[0.11870209],[0.04448054]
93,103.9916672706604,0.0035221954767070147,9.674787282943726,[0.14503252],[0.11928788],[0.04464968]
94,97.86487030982971,0.0035120924262122977,8.64607048034668,[0.14526498],[0.11922169],[0.04456595]
95,108.40554594993591,0.0035431133162799394,8.418704986572266,[0.14454631],[0.11849956],[0.04444035]
