Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00054717],[0.00038727],[0.00016578]
1,2126.0729978084564,0.6307396536523645,72.2267997264862,[0.00190464],[0.00147184],[0.0006129]
2,2013.4184656143188,0.606366487765553,55.23436951637268,[0.02013073],[0.01799708],[0.00658115]
3,1939.7686591148376,0.542643380586547,53.48328232765198,[0.05599299],[0.05020257],[0.01850593]
4,1945.197050333023,0.4337288164580711,53.49915337562561,[0.08452326],[0.07265208],[0.02719707]
5,2151.217753648758,0.3289372221839548,58.543394804000854,[0.09568],[0.08059393],[0.03031181]
6,2009.3176131248474,0.2529264505237642,53.973365783691406,[0.10074539],[0.08461871],[0.0317754]
7,1892.9906675815582,0.20047270243216042,58.12497520446777,[0.10388217],[0.08741435],[0.03277011]
8,1903.703037261963,0.16534100980921226,54.38579607009888,[0.1065806],[0.08962249],[0.03361076]
9,1914.0615656375885,0.13983452651235792,53.659417152404785,[0.10842611],[0.09157237],[0.03422701]
10,1912.4467794895172,0.12172105287512143,53.946197509765625,[0.11064493],[0.09368255],[0.03485498]
11,1932.238028049469,0.10823644296915243,53.84724998474121,[0.11232392],[0.09537342],[0.03541095]
12,1932.6429891586304,0.09769648657829473,54.08078384399414,[0.11414701],[0.09707532],[0.03599538]
13,1942.2312734127045,0.08910269779388351,54.25652742385864,[0.11557961],[0.09871043],[0.0364291]
14,1936.103476524353,0.08301629769531163,53.995373010635376,[0.11721443],[0.10009949],[0.03690971]
15,1939.9216322898865,0.07757359069555697,61.129148960113525,[0.11864556],[0.10128043],[0.03731998]
16,1950.2314457893372,0.0726587101346766,53.97111535072327,[0.12001466],[0.10239587],[0.03771016]
17,1941.3085386753082,0.06881142278775723,54.02765250205994,[0.12085038],[0.10349416],[0.03799317]
18,1944.7863755226135,0.06525319777052811,53.872594356536865,[0.12220737],[0.10452865],[0.03836158]
19,1939.529663324356,0.06243660870111651,54.196611404418945,[0.12316033],[0.10535307],[0.03864124]
20,1942.1875593662262,0.05962308019286755,54.02779245376587,[0.12423271],[0.10615844],[0.03889242]
21,1941.83127951622,0.05775250240483067,53.60754084587097,[0.12531818],[0.10695283],[0.03916371]
22,1940.1072585582733,0.05574241832764161,54.4169716835022,[0.1258113],[0.10752404],[0.03933284]
23,1938.1911671161652,0.05396058156409047,54.08248496055603,[0.12668238],[0.10831531],[0.03953547]
24,1943.3963017463684,0.05202164992012761,57.719260931015015,[0.1275006],[0.10903441],[0.03973474]
25,1950.805567741394,0.05074285425132874,54.51125478744507,[0.12815419],[0.10951905],[0.039929]
26,1943.7840292453766,0.0496131649353739,53.74332571029663,[0.12888647],[0.11019085],[0.04012827]
27,1945.5482037067413,0.04802757961619081,54.08570075035095,[0.12942613],[0.11068408],[0.04027731]
28,1943.469408750534,0.047021887218109286,54.04375624656677,[0.13021831],[0.11136536],[0.04051008]
29,1990.7204537391663,0.04638548808717968,57.83190655708313,[0.13070312],[0.11173071],[0.04065075]
30,2027.1096367835999,0.04487097968883587,62.125163078308105,[0.13131894],[0.11229701],[0.04081318]
31,2054.1856145858765,0.043773394473122826,63.14313220977783,[0.13173451],[0.11255941],[0.04090696]
32,2166.2074732780457,0.04317565145667153,61.66610789299011,[0.13225456],[0.11309382],[0.04105265]
33,2463.3792519569397,0.042300419947790976,64.29552721977234,[0.13285539],[0.11351555],[0.04122513]
34,2022.1961903572083,0.04121405085680461,54.14666271209717,[0.13360711],[0.11394958],[0.04142441]
35,1951.733734846115,0.040310032872690096,55.06971073150635,[0.13409093],[0.11431642],[0.04151651]
36,1947.477651834488,0.03980029943502612,55.16403770446777,[0.13473493],[0.11469082],[0.04168899]
37,1950.3414821624756,0.03869883557123066,55.99975323677063,[0.135134],[0.11503726],[0.04179282]
38,1946.477220773697,0.038198131635183034,54.524020195007324,[0.1356157],[0.11535089],[0.04192679]
39,1942.437290430069,0.037700284587576835,54.70837163925171,[0.13617492],[0.11584951],[0.04207248]
40,1946.577461719513,0.036937644338291706,54.46693968772888,[0.13672068],[0.116198],[0.04220309]
41,2207.050357103348,0.03636438171896669,61.7261643409729,[0.13721946],[0.11654852],[0.04236553]
42,2275.730144739151,0.03565441592681137,56.528133153915405,[0.13778041],[0.11701235],[0.04251959]
43,2172.988963365555,0.03507485755277102,67.26195621490479,[0.13818022],[0.11736304],[0.04264351]
44,2204.8462250232697,0.03478889287722231,54.69598054885864,[0.13874878],[0.1176943],[0.04275571]
45,1943.8775916099548,0.03393542707305063,54.065539598464966,[0.13918095],[0.11810079],[0.04286791]
46,1940.719882965088,0.03336108694643234,54.38495683670044,[0.13969485],[0.11837954],[0.04294661]
47,1936.7232131958008,0.03327456112913411,54.2431366443634,[0.1402257],[0.1187049],[0.04312412]
48,1945.3319127559662,0.03298504741843602,54.534367084503174,[0.14064917],[0.11905766],[0.04320115]
49,1939.0742018222809,0.03258130793469121,54.790584087371826,[0.14097556],[0.11942319],[0.04333344]
50,1963.1780920028687,0.031937351704321125,55.28345274925232,[0.14132767],[0.11958805],[0.04340545]
51,1943.9860427379608,0.031226448644178385,54.269049882888794,[0.14180521],[0.12009262],[0.04354277]
52,1935.8001787662506,0.030524581684872057,54.044461250305176,[0.14213516],[0.12026894],[0.04359971]
53,1940.4697103500366,0.03028546024414927,54.566683292388916,[0.14251548],[0.12058898],[0.04372865]
54,1942.036334514618,0.030451914483700136,54.46259784698486,[0.14297585],[0.12081827],[0.04385257]
55,1945.4629154205322,0.029898610271776867,54.659616231918335,[0.14346129],[0.12109223],[0.04395639]
56,1942.0751564502716,0.029476752735185203,54.48884963989258,[0.14379671],[0.12125144],[0.0440217]
57,1943.3086667060852,0.029568706187560703,54.71153450012207,[0.14402719],[0.1215843],[0.04410208]
58,1936.828612089157,0.028501201632686636,54.806907176971436,[0.14428276],[0.12183718],[0.04418916]
59,1953.1431238651276,0.02884418402582106,54.330899715423584,[0.14460252],[0.1221566],[0.04424945]
60,1942.706949710846,0.027537415763645462,55.08236289024353,[0.14483449],[0.12237307],[0.0443382]
61,1932.3449010849,0.02774752943654253,54.476237297058105,[0.14505229],[0.12255152],[0.04437672]
62,1939.2133038043976,0.027471798862509354,54.50572872161865,[0.14532367],[0.12280993],[0.04445877]
63,1934.0879669189453,0.02714209905308154,54.48203229904175,[0.14575094],[0.12303462],[0.04458772]
64,1943.0643599033356,0.026590934220814343,54.46550178527832,[0.14597417],[0.12327887],[0.04465135]
65,1934.3163022994995,0.026587197086726775,54.21856451034546,[0.14624891],[0.12343598],[0.0447468]
66,1939.196832895279,0.026401283845042037,54.36683177947998,[0.1466541],[0.12366367],[0.04480876]
67,1935.2139706611633,0.026019567628438125,54.36243534088135,[0.14694534],[0.12398399],[0.04489919]
68,1954.7976348400116,0.025509763857105162,55.703768730163574,[0.14693479],[0.12402199],[0.04489751]
69,1932.4497089385986,0.0254975524025433,59.31975317001343,[0.14704084],[0.12435025],[0.04492096]
70,1935.902578830719,0.025269653812765774,55.11893105506897,[0.14737544],[0.12450224],[0.04502143]
71,1945.8549218177795,0.025241916093768343,54.605929136276245,[0.14771942],[0.12474122],[0.04509344]
72,1944.2531280517578,0.02499364458278499,54.39374136924744,[0.14775776],[0.12490406],[0.04512693]
73,1946.5130324363708,0.02429693235987515,54.32957696914673,[0.14794227],[0.1249978],[0.04518387]
74,1942.6399471759796,0.0242518222505095,54.54551148414612,[0.14832568],[0.12529837],[0.04528267]
75,1960.1666705608368,0.023842611994519078,54.64949822425842,[0.14838934],[0.12542746],[0.04529607]
76,1942.9086940288544,0.023618648710632413,54.89717245101929,[0.14839758],[0.12560277],[0.04533291]
77,1958.9158210754395,0.0238081501241811,55.728243589401245,[0.1487263],[0.12580365],[0.04542334]
78,1944.768548488617,0.022980767118772776,59.93162727355957,[0.14907615],[0.12606204],[0.04551042]
79,1944.4731183052063,0.02273509642720749,55.25677752494812,[0.14942579],[0.12631293],[0.04559247]
80,1948.964326620102,0.022529689094164605,57.01501822471619,[0.14961474],[0.12643746],[0.04564606]
81,1951.2313342094421,0.022614865817806938,61.308210611343384,[0.15011778],[0.12668095],[0.04576495]
82,2234.7443256378174,0.022810381573784833,64.92371654510498,[0.15024171],[0.12698981],[0.04583696]
83,2259.79958486557,0.02245901163309963,57.605441093444824,[0.15032734],[0.12716187],[0.04585371]
84,2091.7297089099884,0.022166356940593834,61.61729335784912,[0.15047899],[0.12722788],[0.04584868]
85,2083.76238822937,0.021977880699183754,56.75342583656311,[0.15069975],[0.12732082],[0.04592572]
86,2086.0801334381104,0.021609589041238934,56.68104362487793,[0.15093347],[0.12758969],[0.0460061]
