Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00147738],[0.00104419],[0.00057271]
1,37.545058488845825,4.419947817470089,19.536595821380615,[0.00142425],[0.00098146],[0.00055429]
2,38.610151052474976,4.11266944384334,19.198839902877808,[0.00134319],[0.00092027],[0.00052917]
3,37.28152108192444,3.8260317565214756,19.245872735977173,[0.00121891],[0.00084705],[0.00047391]
4,37.49938750267029,3.5754370966342965,20.15549659729004,[0.00120768],[0.00084975],[0.00045549]
5,39.107830286026,3.327500561873118,19.62076425552368,[0.00113128],[0.00078305],[0.00042367]
6,37.48660063743591,3.1153287195196055,19.530404329299927,[0.00107691],[0.00074042],[0.00040358]
7,37.63276958465576,2.9093477659755282,19.754101514816284,[0.00104813],[0.00070499],[0.0003952]
8,38.049652099609375,2.7232861765707383,19.50950026512146,[0.00101938],[0.00070569],[0.00038683]
9,37.30437231063843,2.557452875556368,19.7712242603302,[0.0010211],[0.00070031],[0.00038516]
10,37.7343647480011,2.410441796586971,19.69804811477661,[0.00100581],[0.00071395],[0.00037343]
11,39.20047450065613,2.253232201542517,19.534000396728516,[0.00101118],[0.00070136],[0.00036506]
12,37.775166034698486,2.115801470749306,19.531569480895996,[0.00094071],[0.00069164],[0.00034999]
13,37.885977029800415,2.0045425187457693,19.610565185546875,[0.00093745],[0.00066873],[0.00034497]
14,37.85816025733948,1.8950441217783727,19.893467664718628,[0.00091697],[0.00064293],[0.00033827]
15,37.76201939582825,1.781661758820216,19.92967963218689,[0.00093387],[0.00066482],[0.00033994]
16,37.95502471923828,1.6858048857462526,19.486737489700317,[0.00091134],[0.00061383],[0.00032822]
17,37.85087180137634,1.6059577374747305,19.54209542274475,[0.00092475],[0.00062017],[0.00033157]
18,37.42840838432312,1.5097774495982161,19.543715953826904,[0.00093359],[0.00062942],[0.0003232]
19,42.678790807724,1.4385256415063685,23.10140109062195,[0.00094764],[0.00067567],[0.00031817]
20,44.86548137664795,1.367438878073837,20.067633152008057,[0.00096508],[0.00062954],[0.00033324]
21,42.132303953170776,1.2944562128095916,20.90093994140625,[0.00100715],[0.00069623],[0.00033324]
