Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00041597],[0.00030952],[0.00015741]
1,231.0262975692749,0.6900853240730787,12.363755702972412,[0.03340802],[0.02958842],[0.01035233]
2,232.55202746391296,0.6551145072838273,9.755584478378296,[0.09574665],[0.08023042],[0.02954987]
3,229.97618699073792,0.48974259423487115,12.088642835617065,[0.09341629],[0.07786956],[0.02870085]
4,227.43134331703186,0.33223708545920827,12.590280055999756,[0.09523166],[0.07974753],[0.02947451]
5,230.4364092350006,0.24940673009765268,11.29849123954773,[0.09839601],[0.08233401],[0.03058979]
6,229.73182940483093,0.20066451571053928,11.42090129852295,[0.10145026],[0.0844141],[0.0315778]
7,225.92607069015503,0.1687685658760143,12.53705096244812,[0.10402668],[0.08662145],[0.03239165]
8,225.80665063858032,0.14759303446896752,12.835832357406616,[0.10643632],[0.08847669],[0.03315024]
9,226.51899409294128,0.13095088587189563,12.577588081359863,[0.10837362],[0.09027336],[0.03378157]
10,226.23479175567627,0.11881699044295031,13.018068075180054,[0.11043078],[0.09228623],[0.03436432]
11,225.75608491897583,0.10917028064152809,10.771082401275635,[0.11236234],[0.09408435],[0.03489182]
12,224.88522577285767,0.1011159150023954,12.629075765609741,[0.11394651],[0.09555659],[0.03531214]
13,225.4206931591034,0.09408314987038723,12.516205310821533,[0.11530231],[0.09682856],[0.03567218]
14,226.60090112686157,0.08950858960172745,12.668861627578735,[0.11715476],[0.09827952],[0.03618628]
15,226.21750497817993,0.08478292783327175,12.826166868209839,[0.11833599],[0.0992605],[0.03648101]
16,225.74241375923157,0.0803187232972546,12.777130603790283,[0.1194231],[0.10039356],[0.03682598]
17,223.1318874359131,0.07680455498359721,12.63669490814209,[0.12051016],[0.10124713],[0.03711233]
18,216.8534641265869,0.07310016225609514,13.082674264907837,[0.1219881],[0.1024563],[0.03747907]
19,209.88106560707092,0.0705514998278684,13.715033769607544,[0.12292594],[0.10325914],[0.03772691]
20,203.62545776367188,0.06766958690878719,12.386116743087769,[0.12395615],[0.10424136],[0.03803168]
21,210.80583691596985,0.06611174165337073,10.715192556381226,[0.12518992],[0.1051578],[0.03832139]
22,212.22547340393066,0.06408559748282035,12.358981370925903,[0.12659567],[0.10623522],[0.03868645]
23,216.39755415916443,0.06211404040493448,12.731856107711792,[0.12743774],[0.10702673],[0.03894769]
24,221.98721408843994,0.060144093743704184,13.456481695175171,[0.12842954],[0.1080309],[0.0391972]
