Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00052394],[0.00046472],[0.00028894]
1,81.91027593612671,0.39079356865941983,11.636295795440674,[0.03248275],[0.02647572],[0.01539567]
2,108.67508745193481,0.16204427327991516,15.01055359840393,[0.03375015],[0.02746186],[0.01567039]
3,88.90304350852966,0.14782187953468195,11.260084629058838,[0.03491635],[0.02802424],[0.01597827]
4,81.3347737789154,0.13911911463441928,11.940400123596191,[0.03578928],[0.02864137],[0.01623247]
5,82.96269536018372,0.1320795200826708,11.805179595947266,[0.03703044],[0.0296731],[0.01675193]
6,82.94052457809448,0.12450976438266187,12.100684881210327,[0.03812083],[0.03044298],[0.01720507]
7,82.93165731430054,0.11784007503720355,12.398860454559326,[0.03885951],[0.03105314],[0.01753189]
8,83.66410326957703,0.11275064386119528,12.17484426498413,[0.039344],[0.03146867],[0.01776557]
9,84.22547698020935,0.10800500865563874,15.241045475006104,[0.0398004],[0.03186989],[0.01801187]
10,111.3611900806427,0.10459024557643685,12.091481924057007,[0.0403148],[0.03220481],[0.01822818]
11,82.81465792655945,0.10136486640400137,12.077176570892334,[0.04093589],[0.03263767],[0.0185329]
12,82.55408477783203,0.0980678117225978,11.941500425338745,[0.04124773],[0.03295833],[0.01866869]
13,83.90291213989258,0.09597919077173737,11.092854976654053,[0.04165905],[0.03334048],[0.01885184]
14,80.85626530647278,0.09331716800277884,11.84817910194397,[0.04195492],[0.03354476],[0.0190192]
15,83.12364482879639,0.09144135509148117,11.487302303314209,[0.04245028],[0.03388606],[0.01925129]
16,83.1854419708252,0.08846305335356185,11.962897300720215,[0.04257456],[0.0340526],[0.0193034]
17,84.20617461204529,0.08681557301647407,27.40120840072632,[0.04302789],[0.0344417],[0.01945497]
18,114.01594400405884,0.08470977331734886,24.3531231880188,[0.04319846],[0.03461912],[0.01954023]
19,120.16895842552185,0.08301522963918931,22.014732837677002,[0.04374425],[0.03497375],[0.01977706]
20,123.08776545524597,0.08117928637945948,12.617931127548218,[0.0441209],[0.03533267],[0.01991758]
21,82.35680675506592,0.07935568481560581,12.418724060058594,[0.04417239],[0.03539707],[0.01993653]
22,82.81424927711487,0.07788782161622008,12.280670166015625,[0.04444567],[0.03575361],[0.02011652]
23,81.1758234500885,0.07622519587435998,12.22642970085144,[0.04492851],[0.03611147],[0.02032493]
24,82.06647491455078,0.07487397382944083,12.410500526428223,[0.04533605],[0.03648318],[0.02049703]
25,82.27450442314148,0.07355935245998635,12.15636396408081,[0.04541739],[0.03669563],[0.02053492]
26,81.01956844329834,0.07212224182141713,12.262253999710083,[0.04570902],[0.03703201],[0.0206865]
27,82.6465711593628,0.07149569793057836,12.668514013290405,[0.04587679],[0.03709964],[0.02074965]
28,83.0721664428711,0.06985054026581039,12.714637756347656,[0.04616503],[0.03730359],[0.02084123]
29,82.62684297561646,0.0685393172847338,12.738735437393188,[0.04631371],[0.0373817],[0.02092175]
30,82.25943160057068,0.06766686909331764,12.117605686187744,[0.04641602],[0.03745839],[0.0209328]
31,80.98854970932007,0.06670878823261615,11.559224605560303,[0.04672692],[0.03764763],[0.02108122]
32,81.1493833065033,0.0657836227069709,11.993981122970581,[0.04702372],[0.03781911],[0.02118069]
33,81.42549157142639,0.06448632401745182,11.730977535247803,[0.04718679],[0.03804631],[0.02127068]
34,81.44479060173035,0.06358002885437208,12.099280595779419,[0.04754944],[0.03816626],[0.02137805]
35,82.07951211929321,0.06265296780866039,11.501856327056885,[0.04777098],[0.03839992],[0.0215233]
36,80.72547745704651,0.06212043589796902,11.488867282867432,[0.04789973],[0.03846336],[0.02154067]
37,80.82193541526794,0.0611047905092397,11.575921535491943,[0.04797285],[0.03858748],[0.02156278]
38,80.9641363620758,0.06033666564905939,11.563573598861694,[0.04829181],[0.0387984],[0.02167172]
39,80.33434629440308,0.05903594891025015,11.499472618103027,[0.04875138],[0.039101],[0.02189276]
40,79.98931455612183,0.05842965092540772,11.60916543006897,[0.04886138],[0.0392608],[0.02193066]
41,80.12546944618225,0.05733477639511597,11.368983268737793,[0.04918018],[0.03955944],[0.02207749]
42,80.96038126945496,0.05696610567614067,11.887453317642212,[0.04926908],[0.03969964],[0.02209328]
43,81.15262937545776,0.055958450733383826,11.46964406967163,[0.04979427],[0.04000261],[0.0222859]
44,80.00706720352173,0.05575861220579009,11.607295513153076,[0.04981559],[0.04015305],[0.02232064]
45,79.7255232334137,0.05508290563117374,11.937861919403076,[0.04990255],[0.04022788],[0.0223759]
46,80.75765252113342,0.05477786982847639,11.664520025253296,[0.05016957],[0.04047139],[0.02250537]
47,80.99876856803894,0.05378138549194848,11.530344724655151,[0.0504593],[0.04061708],[0.02260484]
48,81.34432125091553,0.0532402500818091,12.336252689361572,[0.05058529],[0.04067374],[0.02262378]
49,81.3625762462616,0.0527428424493833,11.601738214492798,[0.0505871],[0.04074952],[0.02265852]
50,81.07164573669434,0.05156318944963542,11.47698187828064,[0.05065027],[0.04064511],[0.02264431]
51,80.73473858833313,0.05163685746552531,11.58704400062561,[0.05068359],[0.04084527],[0.02272483]
52,80.51766633987427,0.050377323373782736,11.455368518829346,[0.05079772],[0.04091433],[0.02275167]
53,80.29658246040344,0.05033628625318039,12.23627495765686,[0.05125498],[0.04121391],[0.02292851]
54,83.36668610572815,0.04936652370105105,11.572828769683838,[0.05132592],[0.04131308],[0.02295061]
55,81.12141561508179,0.049358708984103085,9.558523654937744,[0.05170099],[0.04157027],[0.02307692]
56,75.48230028152466,0.04824239437676166,11.816205263137817,[0.05150725],[0.04147932],[0.02305798]
57,79.72343492507935,0.04811524397824422,11.373029470443726,[0.05183132],[0.0415676],[0.02314008]
58,80.30030059814453,0.04746497223569342,11.790663480758667,[0.05232822],[0.04196944],[0.02334691]
59,80.57126069068909,0.0470406013517833,11.174384832382202,[0.05225573],[0.04197526],[0.02331218]
60,80.62594628334045,0.046867602029122594,11.246696949005127,[0.0526231],[0.04221563],[0.02349059]
61,79.18846702575684,0.046180929120414514,11.848302364349365,[0.05262646],[0.04235017],[0.02349533]
62,80.76267385482788,0.04566109307295035,11.237530946731567,[0.05262496],[0.04244389],[0.02349533]
63,76.8556010723114,0.045147976433196346,11.337971448898315,[0.05279369],[0.04252676],[0.02357743]
64,80.25916004180908,0.045148899824905005,11.187087297439575,[0.05281546],[0.04261596],[0.02361848]
65,79.84246301651001,0.04439945798521199,11.440810203552246,[0.05295959],[0.04269975],[0.0236469]
66,80.78468799591064,0.044251720865895926,10.899239301681519,[0.05316304],[0.04290103],[0.02376216]
67,80.05424189567566,0.043858009595269996,11.775635480880737,[0.05339616],[0.04311511],[0.02385847]
68,81.26437211036682,0.04303494051160399,11.24788212776184,[0.05352972],[0.04315032],[0.02389794]
69,78.44436001777649,0.042971466198440424,11.896267890930176,[0.05374452],[0.0433039],[0.02396583]
70,81.83662271499634,0.04256552177642988,11.375683784484863,[0.05388463],[0.04338048],[0.02404793]
71,80.86092185974121,0.04228390084564193,11.355810642242432,[0.053933],[0.0434791],[0.02404004]
72,79.20956707000732,0.0418259870322529,11.38129210472107,[0.05420476],[0.04372163],[0.0241853]
73,89.01349306106567,0.041347005707789056,11.165320634841919,[0.0544663],[0.04397702],[0.02429424]
74,112.00718307495117,0.04100928910938669,15.435706377029419,[0.05458897],[0.04405555],[0.02432108]
75,78.81800079345703,0.040808531894417834,12.133400917053223,[0.05462614],[0.04407984],[0.02430371]
76,80.49865913391113,0.04041641689529104,12.124401569366455,[0.05470046],[0.04413035],[0.02438108]
77,80.04881620407104,0.04026884298987132,8.940943956375122,[0.05491921],[0.04432926],[0.02443792]
78,79.85795855522156,0.03981860628859563,11.607843160629272,[0.05514124],[0.04440128],[0.02452634]
79,79.3727912902832,0.03955672406091178,10.952137231826782,[0.05518939],[0.0445306],[0.02457844]
80,79.6028220653534,0.039122214740958096,11.555298328399658,[0.05549943],[0.04469476],[0.02464633]
81,79.93284487724304,0.038760329702915236,11.677733898162842,[0.05558059],[0.0447394],[0.02469843]
82,79.22435021400452,0.038192793295895755,11.46478009223938,[0.05565996],[0.04487635],[0.02474106]
83,80.43776392936707,0.038542553548477895,11.691967010498047,[0.0557472],[0.04501455],[0.02478369]
84,81.13540005683899,0.0379815468148998,11.520030498504639,[0.05587026],[0.04506834],[0.02479948]
85,80.69731187820435,0.03763837672092698,11.552995443344116,[0.05583015],[0.04513415],[0.02480738]
86,81.1348512172699,0.0375989117682719,11.87416696548462,[0.05589159],[0.04514058],[0.02483895]
87,80.91811323165894,0.037259891044256116,11.623115062713623,[0.05596262],[0.04515702],[0.02485474]
88,80.97294592857361,0.0370577373903645,11.208508491516113,[0.05588864],[0.04512521],[0.02484053]
89,79.90134811401367,0.03674918636371774,11.563640117645264,[0.05579651],[0.04514904],[0.02482317]
