Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.07432935],[0.06217633],[0.02574184]
1,92.91014242172241,0.059198717803064016,8.791705846786499,[0.10879901],[0.08581693],[0.03311843]
2,105.99680256843567,0.047609112968649524,8.775530815124512,[0.11479952],[0.09047207],[0.03439279]
3,94.73410439491272,0.044361558907448945,9.121795892715454,[0.11794157],[0.09176369],[0.03489182]
4,119.58018898963928,0.042274652114796515,9.491683721542358,[0.12005916],[0.09325192],[0.03544109]
5,97.34273910522461,0.0407985469298155,8.581416606903076,[0.12236893],[0.09475122],[0.03590997]
6,94.43642544746399,0.03943290736413363,8.550881147384644,[0.12386448],[0.09594188],[0.03624657]
7,93.92538666725159,0.03879606251539004,8.604389190673828,[0.12558002],[0.09735676],[0.03672718]
8,93.7571542263031,0.03825623001150712,8.540390491485596,[0.1270484],[0.0982151],[0.03725467]
9,127.28846406936646,0.037476778806497656,8.75180697441101,[0.12767367],[0.09878875],[0.03746232]
10,194.64757776260376,0.03649024021896449,11.278849363327026,[0.12850625],[0.09950821],[0.03759294]
11,229.325208902359,0.03586697669680974,13.661951780319214,[0.1296042],[0.10021974],[0.03791111]
12,165.50664639472961,0.03481070214713162,8.938431024551392,[0.13090058],[0.101275],[0.03826613]
13,163.8919060230255,0.03409143811505702,11.111946105957031,[0.13172482],[0.10186887],[0.0384587]
14,163.6163830757141,0.034457211504981974,11.050767660140991,[0.13258393],[0.10276915],[0.03882712]
15,166.63509559631348,0.03394136782453367,9.1574866771698,[0.13390724],[0.1033519],[0.03920055]
16,163.4332365989685,0.03306939147619738,11.04663348197937,[0.13381861],[0.10361248],[0.03903476]
17,156.55323600769043,0.03256267776261225,11.226824760437012,[0.13467828],[0.10438368],[0.03939313]
18,161.14862370491028,0.032420926365173526,9.960036039352417,[0.13495947],[0.10423783],[0.03920222]
19,167.22931790351868,0.03215073026961299,9.934895753860474,[0.13543707],[0.10456292],[0.03941825]
20,162.86702394485474,0.031371040067475556,11.02927017211914,[0.13600172],[0.10526514],[0.03974144]
21,163.2161946296692,0.03153710551277706,10.7711021900177,[0.13633783],[0.10569341],[0.03984527]
22,167.3977930545807,0.03139102371936344,9.098660469055176,[0.13651884],[0.1057325],[0.03971967]
23,162.95777130126953,0.030572512859685555,11.149956941604614,[0.13700532],[0.10567595],[0.03979168]
24,163.07997941970825,0.030152755328501115,11.095629215240479,[0.1376288],[0.10661713],[0.04009478]
25,166.52758049964905,0.030087280284726257,9.312603235244751,[0.13796941],[0.10667655],[0.04010315]
26,163.16310358047485,0.02978824380540637,11.19774866104126,[0.13864958],[0.10756301],[0.04040123]
27,163.3242084980011,0.0291907360372745,11.20044231414795,[0.13906397],[0.10777141],[0.04057706]
28,165.38129496574402,0.029421160797202826,9.855387449264526,[0.13923147],[0.1077427],[0.04058544]
29,167.21545433998108,0.029433380544298525,10.02205514907837,[0.13967662],[0.10851704],[0.04076964]
30,163.33767318725586,0.028996437957341022,11.169010162353516,[0.14013706],[0.10865486],[0.04087012]
31,163.13047313690186,0.028704235250261997,10.725261211395264,[0.14042512],[0.10913747],[0.0410426]
32,167.4143934249878,0.02805358205799653,9.129984855651855,[0.14040357],[0.10885479],[0.04098734]
33,163.41315841674805,0.028188370455131687,11.126281023025513,[0.14069532],[0.10868292],[0.04093208]
34,163.4351167678833,0.02784779512163515,11.10981798171997,[0.14093896],[0.10909586],[0.04103925]
35,166.9307143688202,0.027523063363112284,9.383436679840088,[0.1411287],[0.10944651],[0.04109619]
36,162.73211979866028,0.027993335870724886,11.090945482254028,[0.14164227],[0.11004799],[0.04128877]
37,163.20424604415894,0.027015049828950203,11.118861198425293,[0.14218306],[0.11062364],[0.04151651]
38,165.63311862945557,0.02685340832815402,9.819095373153687,[0.14203106],[0.1102518],[0.0412737]
39,166.57952666282654,0.026882160422062935,10.056800365447998,[0.14252051],[0.1110767],[0.04166053]
40,163.2209129333496,0.026836301614012983,10.981769561767578,[0.14279439],[0.11078988],[0.04154665]
41,158.79925060272217,0.026490082500991646,13.450613975524902,[0.14341381],[0.11141745],[0.0417744]
42,170.13786816596985,0.02605837240881014,13.701468706130981,[0.14347627],[0.11177906],[0.04192009]
43,166.77365469932556,0.02606631645161395,16.98577332496643,[0.14388304],[0.11223005],[0.0420976]
44,168.46040225028992,0.025850056936362324,15.50827932357788,[0.14398053],[0.11184828],[0.04195525]
45,184.73586201667786,0.02542192813460574,13.055383205413818,[0.14389027],[0.11223143],[0.04201052]
46,172.82194924354553,0.025224713044184627,12.330294132232666,[0.14407253],[0.11240208],[0.04201052]
47,171.45429277420044,0.025180486080264956,13.732903242111206,[0.14450626],[0.11261103],[0.04213276]
48,165.05567264556885,0.02551817663738297,14.63670825958252,[0.14510874],[0.11390646],[0.04254806]
49,176.60538792610168,0.025465102311261374,12.722154378890991,[0.14526385],[0.11313802],[0.04238395]
50,179.5608537197113,0.02524236463377196,12.115835666656494,[0.1453938],[0.11365502],[0.04251792]
51,174.5944049358368,0.024713467914761617,12.643001794815063,[0.14526978],[0.11330017],[0.04244256]
52,165.69076371192932,0.024407152436918232,12.5527503490448,[0.145573],[0.11364378],[0.04255978]
53,169.24749660491943,0.023984278371143673,19.02773904800415,[0.14542725],[0.11339194],[0.04246098]
54,176.347106218338,0.02425323360872389,13.852293014526367,[0.14533177],[0.11336688],[0.04235548]
55,178.87976360321045,0.024195587796375456,13.402801990509033,[0.14590264],[0.1139625],[0.04255141]
56,180.5096457004547,0.023838735853481775,13.134138584136963,[0.14660073],[0.11459232],[0.04286121]
57,176.36991429328918,0.024312209448485514,12.22264814376831,[0.14656649],[0.11481927],[0.04289973]
58,178.22743844985962,0.023622294970214217,12.100160837173462,[0.14647508],[0.11455084],[0.04278418]
59,184.51532292366028,0.024310961184609268,11.547285318374634,[0.14647836],[0.11464602],[0.04282437]
60,169.03797888755798,0.022829872607770894,13.333978414535522,[0.14694195],[0.11487173],[0.04292652]
61,174.7674789428711,0.023291117530504262,13.817867994308472,[0.14735703],[0.11534333],[0.043099]
62,171.5768277645111,0.02316532878327475,13.012034893035889,[0.14720436],[0.11556698],[0.04318273]
63,181.98978972434998,0.0232491308889079,13.512984991073608,[0.14723327],[0.11513183],[0.04306718]
64,168.9831256866455,0.022609369794019694,16.858189344406128,[0.14736138],[0.11556694],[0.04320785]
65,173.62541246414185,0.023160235278985718,14.941609621047974,[0.14781297],[0.11588469],[0.04334684]
66,181.6845362186432,0.022646422655500396,12.422914981842041,[0.14787905],[0.11612271],[0.04338871]
67,178.46624517440796,0.022866366414654286,18.3846173286438,[0.14811058],[0.11637404],[0.04339708]
68,176.45324873924255,0.02244903694725398,13.695774793624878,[0.14816753],[0.11594447],[0.04329493]
69,166.23251175880432,0.022543841890633257,12.936766386032104,[0.14824981],[0.11648559],[0.04354109]
70,168.8020646572113,0.022361841574875696,12.241103887557983,[0.14835689],[0.1166891],[0.04348751]
71,163.38586401939392,0.022601709077887312,13.10098934173584,[0.14846567],[0.11694149],[0.04349421]
72,161.21208333969116,0.022416445116202038,11.265037775039673,[0.14882807],[0.11730071],[0.04364324]
73,165.0804409980774,0.021540030023327682,11.167370080947876,[0.14907365],[0.1171199],[0.04369516]
74,168.12086868286133,0.02199466419970673,9.780027627944946,[0.14933871],[0.11751489],[0.04383582]
75,167.8697953224182,0.02157478374805339,10.510355472564697,[0.14943017],[0.11758743],[0.04375879]
76,165.572283744812,0.021490117015241825,10.995431900024414,[0.14964871],[0.11767388],[0.04384922]
77,162.82497096061707,0.021911752283234488,12.175528764724731,[0.14984569],[0.11803878],[0.04396812]
78,166.31431198120117,0.02107894703313106,15.599339246749878,[0.1497719],[0.11765409],[0.04379228]
79,166.4596438407898,0.021120206438795183,13.082725524902344,[0.14968859],[0.11780919],[0.04387266]
80,162.76673531532288,0.020650278106614045,21.934556245803833,[0.14938519],[0.11734453],[0.04365497]
81,169.19146299362183,0.021067894884676794,16.234572172164917,[0.14982136],[0.11793736],[0.0439162]
82,172.9799907207489,0.021568341441734723,17.185828685760498,[0.14977238],[0.11840182],[0.0440351]
83,176.50285243988037,0.0210713955286815,13.778434038162231,[0.14989095],[0.11807941],[0.04392123]
84,171.29263353347778,0.021120542592152652,16.658052444458008,[0.15009997],[0.11822088],[0.04402338]
85,172.2042088508606,0.020843933818560808,15.148609161376953,[0.15039648],[0.11848904],[0.0441272]
86,181.64739537239075,0.020666197403287043,15.487441301345825,[0.15018837],[0.11874633],[0.04417744]
87,167.59136700630188,0.020820657906094282,15.441074848175049,[0.15051134],[0.11878711],[0.044154]
88,179.5510289669037,0.020702674001869228,14.095557451248169,[0.15028831],[0.11880466],[0.04417577]
89,182.44183588027954,0.020381494387607984,14.626909494400024,[0.15021598],[0.11858647],[0.04401835]
90,182.08080983161926,0.020244742198047613,13.92163372039795,[0.15051656],[0.11897757],[0.04427792]
91,179.97156190872192,0.020410881622346364,14.18589162826538,[0.15034329],[0.11861469],[0.0441473]
92,181.79912662506104,0.019816789025854733,21.02389931678772,[0.15047517],[0.11886097],[0.0441473]
93,177.03861451148987,0.01992946056028207,17.112595558166504,[0.15062882],[0.11929902],[0.04433988]
