Iteration,fit_time,evaluate_time,hit_rate,ndcg
57,1.5967366695404053,0.0807809829711914,0.3170731707317073,0.27433692937977944
58,1.7333652973175049,0.08377647399902344,0.3181336161187699,0.27532386104263573
59,1.6196694374084473,0.07679986953735352,0.31919406150583246,0.2763843064296983
60,1.7383832931518555,0.06379508972167969,0.31919406150583246,0.2763843064296983
61,1.4760572910308838,0.07878565788269043,0.32025450689289503,0.27819865974219254
62,1.5578374862670898,0.07100653648376465,0.3181336161187699,0.2775143840121544
63,1.626455307006836,0.06482839584350586,0.3213149522799576,0.2809080777507526
64,1.511958360671997,0.06582450866699219,0.3213149522799576,0.2809080777507526
65,1.5368900299072266,0.07782268524169922,0.32237539766702017,0.2819685231378153
66,1.509934425354004,0.11668729782104492,0.32343584305408274,0.28342034736520494
67,1.4750585556030273,0.06482315063476562,0.3255567338282078,0.28485853102067477
68,1.7444343566894531,0.06772375106811523,0.3255567338282078,0.284104623095243
69,1.5339019298553467,0.09075546264648438,0.3266171792152704,0.28587203207368067
70,1.6605610847473145,0.06881380081176758,0.3266171792152704,0.2852218229615221
71,1.5518524646759033,0.060839176177978516,0.3297985153764581,0.2877994227049722
72,1.4642322063446045,0.07365655899047852,0.33085896076352067,0.28885986809203473
73,1.7592949867248535,0.07181000709533691,0.32873806998939553,0.2867389773179096
74,1.5488576889038086,0.06483030319213867,0.3329798515376458,0.29064622559279224
75,1.5937373638153076,0.07579636573791504,0.3297985153764581,0.28820610894839777
76,1.6126899719238281,0.06618380546569824,0.3297985153764581,0.28859748778872485
77,1.4258272647857666,0.08081674575805664,0.3297985153764581,0.28893202106209265
78,1.8259716033935547,0.07535552978515625,0.3297985153764581,0.2892648875042819
79,1.5493347644805908,0.08673429489135742,0.33191940615058324,0.2914767886830417
80,1.5309076309204102,0.06382966041564941,0.3329798515376458,0.29119227813557347
81,1.6426093578338623,0.06881499290466309,0.3297985153764581,0.28940237060333746
82,1.5209386348724365,0.07280421257019043,0.33085896076352067,0.29115756281277244
83,1.5867562294006348,0.06881833076477051,0.33085896076352067,0.2910538639994992
84,1.6406149864196777,0.09776997566223145,0.3297985153764581,0.29074732653786844
85,1.5358917713165283,0.06479740142822266,0.3297985153764581,0.2907473265378684
86,1.6884856224060059,0.07280611991882324,0.3297985153764581,0.29041279326450076
87,1.548860788345337,0.08676743507385254,0.33191940615058324,0.29185097691997053
88,1.5688047409057617,0.06981205940246582,0.33191940615058324,0.29112506480627565
89,1.6047108173370361,0.08876180648803711,0.3329798515376458,0.2914316022679065
90,1.6229381561279297,0.06455230712890625,0.3340402969247084,0.2933311863949997
91,1.5129892826080322,0.07077813148498535,0.3372216330858961,0.2965125225561874
92,1.4860270023345947,0.0747988224029541,0.33934252386002123,0.2982420344899855
93,1.5578384399414062,0.06595063209533691,0.33934252386002123,0.29937463284710586
94,1.5896215438842773,0.07480263710021973,0.33934252386002123,0.2993746328471059
95,1.5628249645233154,0.07579350471496582,0.3404029692470838,0.3000436993938411
96,1.5299134254455566,0.08177971839904785,0.33828207847295866,0.2992069392386791
97,1.6157124042510986,0.07978582382202148,0.33828207847295866,0.2992069392386791
98,1.6495909690856934,0.08474183082580566,0.3361611876988335,0.2974774273048811
99,1.5947387218475342,0.06881546974182129,0.3340402969247084,0.29535653653075594
100,1.7433393001556396,0.06183624267578125,0.3340402969247084,0.2955688941081665
101,1.56980299949646,0.07682561874389648,0.33510074231177095,0.296629339495229
102,1.5199060440063477,0.060839176177978516,0.3340402969247084,0.29578125168557695
103,1.5449001789093018,0.08573770523071289,0.3340402969247084,0.2951310425734185
104,1.591745376586914,0.06382918357849121,0.33510074231177095,0.29608826078684364
105,1.5508551597595215,0.07579851150512695,0.3340402969247084,0.29502781539978096
106,1.5867557525634766,0.06881451606750488,0.3297985153764581,0.29252236862638886
107,1.4780490398406982,0.08876490592956543,0.32873806998939553,0.2921688868307013
108,1.535923957824707,0.06978487968444824,0.33085896076352067,0.29389839876449925
109,1.5430059432983398,0.07766413688659668,0.32873806998939553,0.2921688868307013
110,1.5418727397918701,0.06881856918334961,0.32767762460233296,0.29186234936907046
111,1.6894826889038086,0.06482577323913574,0.32767762460233296,0.2911553857776954
112,1.5478651523590088,0.07582592964172363,0.32873806998939553,0.29088618263332544
113,1.5528178215026855,0.10172724723815918,0.3266171792152704,0.2892955145527315
114,1.8321237564086914,0.07912373542785645,0.32873806998939553,0.2908861826333255
115,2.3683345317840576,0.11868119239807129,0.3297985153764581,0.2924768507139193
116,2.1243221759796143,0.10372495651245117,0.3266171792152704,0.2906404704872625
117,2.8055126667022705,0.2044544219970703,0.32873806998939553,0.29140371691821826
118,2.6150100231170654,0.09873437881469727,0.3266171792152704,0.29124420690500025
119,2.1372861862182617,0.0827789306640625,0.3266171792152704,0.2906404704872626
120,1.5937399864196777,0.07380485534667969,0.3297985153764581,0.2930678987230184
121,1.5558407306671143,0.0827779769897461,0.3244962884411453,0.2898302797222501
122,1.5648064613342285,0.0679619312286377,0.3244962884411453,0.28922654330451236
123,1.5607166290283203,0.1346440315246582,0.3244962884411453,0.28983027972225006
124,1.5398845672607422,0.07479977607727051,0.3255567338282078,0.2901368171838809
125,1.546933650970459,0.08071613311767578,0.3266171792152704,0.2911972625709435
126,1.540881872177124,0.07679224014282227,0.3255567338282078,0.2907870262960394
127,1.5139544010162354,0.07280540466308594,0.3244962884411453,0.28972658090897696
128,1.6047115325927734,0.07280302047729492,0.3255567338282078,0.29128210394963994
129,1.61069917678833,0.0747988224029541,0.3244962884411453,0.29094757067627214
130,1.6924729347229004,0.07879090309143066,0.3244962884411453,0.29094757067627214
131,1.4980576038360596,0.07972288131713867,0.32343584305408274,0.2905698324078649
132,1.567809820175171,0.07280445098876953,0.3213149522799576,0.2884489416337398
133,1.927846908569336,0.07878923416137695,0.32025450689289503,0.2873884962466771
134,1.5269181728363037,0.09873580932617188,0.32025450689289503,0.2873884962466771
135,1.6984612941741943,0.1356358528137207,0.32025450689289503,0.2873884962466772
136,1.6047134399414062,0.07080817222595215,0.32237539766702017,0.28950938702080226
137,1.5867609977722168,0.08078408241271973,0.32237539766702017,0.28990076586112956
138,1.602712869644165,0.10073089599609375,0.32237539766702017,0.28876680674986055
139,1.6406159400939941,0.08177995681762695,0.32237539766702017,0.28876680674986055
140,1.6176793575286865,0.08676505088806152,0.32237539766702017,0.2880598431584856
141,1.6795103549957275,0.0708160400390625,0.32237539766702017,0.28876680674986066
142,1.6346242427825928,0.06682181358337402,0.3213149522799576,0.2875296204649542
143,1.4690732955932617,0.07879209518432617,0.32237539766702017,0.28859006585201674
144,1.590744972229004,0.06183767318725586,0.32237539766702017,0.2893159779657118
145,1.4880237579345703,0.08476877212524414,0.32025450689289503,0.28772530988511785
146,1.5339031219482422,0.06482553482055664,0.32343584305408274,0.29037642335277436
147,1.5897481441497803,0.07181048393249512,0.32343584305408274,0.28969371623411894
148,1.548858404159546,0.07081222534179688,0.3244962884411453,0.29054316479791964
149,1.507967472076416,0.08178281784057617,0.32237539766702017,0.2891634935405876
150,1.6176741123199463,0.08078503608703613,0.32237539766702017,0.2888136528641217
151,1.546865701675415,0.08377647399902344,0.3213149522799576,0.2877874634024773
152,1.5438709259033203,0.06585812568664551,0.32343584305408274,0.28990835417660243
153,1.5917153358459473,0.07978224754333496,0.32025450689289503,0.28672701801541467
154,1.563821792602539,0.06682062149047852,0.32025450689289503,0.2867270180154148
155,1.6176745891571045,0.06985163688659668,0.3213149522799576,0.2870462438856841
156,1.5399842262268066,0.07068085670471191,0.32025450689289503,0.28598579849862144
157,1.5788109302520752,0.07479977607727051,0.32025450689289503,0.28598579849862144
158,1.5827391147613525,0.06781697273254395,0.3213149522799576,0.28632033177198907
159,1.4989936351776123,0.05983757972717285,0.31919406150583246,0.2848496501100225
160,1.5429692268371582,0.0607452392578125,0.31919406150583246,0.28484965011002256
161,1.5259206295013428,0.061835289001464844,0.32025450689289503,0.28591009549708507
162,1.462092399597168,0.06781983375549316,0.32025450689289503,0.2859100954970851
163,1.5897505283355713,0.09275102615356445,0.31919406150583246,0.2856035580354543
164,1.5508849620819092,0.07480192184448242,0.32025450689289503,0.2859227839057235
165,1.5597989559173584,0.061830997467041016,0.32025450689289503,0.2859227839057236
166,1.546865701675415,0.08876466751098633,0.32025450689289503,0.2859227839057235
167,1.4940059185028076,0.0797884464263916,0.32237539766702017,0.28765229583952157
168,1.6047401428222656,0.07077813148498535,0.32237539766702017,0.2884062037649532
169,1.5179426670074463,0.0747992992401123,0.32025450689289503,0.2869680201094834
170,1.4282138347625732,0.06778812408447266,0.3213149522799576,0.28732150190517103
171,1.5388846397399902,0.06981492042541504,0.3213149522799576,0.28732150190517103
172,1.5199363231658936,0.06981444358825684,0.3244962884411453,0.2901114592260315
173,1.5458695888519287,0.06981158256530762,0.32343584305408274,0.2890510138389689
174,1.52093505859375,0.06282901763916016,0.3266171792152704,0.2916286135824189
175,1.5468668937683105,0.08894538879394531,0.32237539766702017,0.28838194729223354
176,1.600536823272705,0.0658254623413086,0.32237539766702017,0.28777821087449595
177,1.5468649864196777,0.07589912414550781,0.32343584305408274,0.2894423926792961
178,1.6185715198516846,0.07080960273742676,0.3244962884411453,0.28989910164862104
179,1.457106113433838,0.06881523132324219,0.3255567338282078,0.2909595470356836
180,1.5739071369171143,0.10560488700866699,0.3255567338282078,0.2903558106179459
181,1.5698370933532715,0.08473944664001465,0.3255567338282078,0.2903558106179459
182,1.4730665683746338,0.07180452346801758,0.3244962884411453,0.289899101648621
183,1.5199346542358398,0.06183743476867676,0.3244962884411453,0.28989910164862104
184,1.513953447341919,0.07679319381713867,0.32767762460233296,0.29308043780980864
185,1.4531145095825195,0.07480311393737793,0.3255567338282078,0.29095954703568355
186,1.4890189170837402,0.07480168342590332,0.32343584305408274,0.28883865626155847
187,1.507967472076416,0.07879066467285156,0.32343584305408274,0.2888386562615584
188,1.4760527610778809,0.06781744956970215,0.3244962884411453,0.289899101648621
189,1.6077032089233398,0.08278369903564453,0.3244962884411453,0.28989910164862104
190,1.5209276676177979,0.07479977607727051,0.3255567338282078,0.2900568940241449
191,1.4760541915893555,0.0937492847442627,0.32767762460233296,0.29089365417930707
192,1.5189402103424072,0.07181048393249512,0.3266171792152704,0.29161956629300184
193,1.519935131072998,0.08480453491210938,0.3255567338282078,0.2905591209059393
194,1.5458359718322754,0.07386326789855957,0.3255567338282078,0.29108934359947075
195,1.6046500205993652,0.06582427024841309,0.3244962884411453,0.29002889821240807
196,1.4690725803375244,0.07882070541381836,0.3266171792152704,0.29149957987437475
197,1.5388569831848145,0.06781911849975586,0.3255567338282078,0.2904391344873122
198,1.4989936351776123,0.0668189525604248,0.32767762460233296,0.29154728706417427
199,1.4581053256988525,0.07080793380737305,0.3266171792152704,0.2904868416771117
200,1.5787827968597412,0.06083512306213379,0.3266171792152704,0.29048684167711175
201,1.5837647914886475,0.07480049133300781,0.3266171792152704,0.29048684167711175
202,1.6396219730377197,0.09303569793701172,0.32767762460233296,0.29089707795201575
203,1.531876802444458,0.06781721115112305,0.32767762460233296,0.29089707795201575
204,1.6226656436920166,0.07288670539855957,0.3266171792152704,0.28983663256495323
205,1.5607411861419678,0.06084036827087402,0.3266171792152704,0.28973293375167997
206,1.4511182308197021,0.08377838134765625,0.3255567338282078,0.28867248836461745
207,1.629641056060791,0.0767965316772461,0.3266171792152704,0.28973293375168
208,1.4880523681640625,0.06479692459106445,0.3244962884411453,0.2882157793952925
209,1.4590988159179688,0.07280373573303223,0.3244962884411453,0.2882157793952925
210,1.5299134254455566,0.06881356239318848,0.32237539766702017,0.2860948886211674
211,1.4630894660949707,0.06781911849975586,0.32237539766702017,0.28609488862116733
212,1.5907485485076904,0.0857689380645752,0.32237539766702017,0.2867775957398227
213,1.5159478187561035,0.09374880790710449,0.3181336161187699,0.2825358141915724
214,1.5498931407928467,0.06279659271240234,0.31919406150583246,0.28291355245997973
215,1.520935297012329,0.07380127906799316,0.32237539766702017,0.28609488862116733
216,1.4800450801849365,0.08679938316345215,0.32025450689289503,0.2847279057724739
217,1.5398523807525635,0.08377480506896973,0.3213149522799576,0.28578835115953655
218,1.5908448696136475,0.06872129440307617,0.3213149522799576,0.2865422590849683
219,1.5508558750152588,0.07878661155700684,0.32025450689289503,0.28548181369790565
220,1.6815078258514404,0.06781530380249023,0.32025450689289503,0.2854818136979057
221,1.495004653930664,0.0718393325805664,0.31919406150583246,0.28507157742300154
222,1.601686716079712,0.07389521598815918,0.31919406150583246,0.2850715774230016
223,1.5587403774261475,0.06881904602050781,0.32025450689289503,0.28613202281006417
224,1.5309066772460938,0.07280302047729492,0.32025450689289503,0.2861320228100641
225,1.5059757232666016,0.07080936431884766,0.31919406150583246,0.2857785410143766
226,1.5229344367980957,0.06981229782104492,0.3181336161187699,0.28471809562731404
227,1.487025260925293,0.06197309494018555,0.31919406150583246,0.2850373214975834
228,1.4890186786651611,0.06781816482543945,0.32025450689289503,0.28609776688464605
229,1.6306397914886475,0.07280492782592773,0.32025450689289503,0.28609776688464594
230,1.5558397769927979,0.068817138671875,0.31919406150583246,0.28503732149758343
231,1.60969877243042,0.06791305541992188,0.3213149522799576,0.2871582122717085
232,1.5648534297943115,0.07572627067565918,0.31919406150583246,0.2857912294230151
233,1.8840489387512207,0.08768033981323242,0.31919406150583246,0.28579122942301505
234,1.5488598346710205,0.08380722999572754,0.3181336161187699,0.28473078403595253
235,1.559833288192749,0.0777597427368164,0.3181336161187699,0.28455040201888726
236,1.6317088603973389,0.0627591609954834,0.3170731707317073,0.2840936930495625
237,1.470073938369751,0.13663125038146973,0.3170731707317073,0.2846239157430936
238,1.4750585556030273,0.06383013725280762,0.3181336161187699,0.28515413843662496
239,1.621664047241211,0.068817138671875,0.3181336161187699,0.285154138436625
240,1.4660792350769043,0.0718083381652832,0.31919406150583246,0.28548867170999276
241,1.4930088520050049,0.06881594657897949,0.31919406150583246,0.2854886717099927
242,1.5109639167785645,0.06183505058288574,0.3181336161187699,0.28442822632293013
243,1.5398836135864258,0.06881332397460938,0.31919406150583246,0.2854886717099926
244,1.5199384689331055,0.08078408241271973,0.32025450689289503,0.2865491170970552
245,1.5807735919952393,0.06984424591064453,0.32025450689289503,0.2865491170970553
246,1.520906686782837,0.07380104064941406,0.32025450689289503,0.2865491170970552
247,1.488020658493042,0.07779169082641602,0.32025450689289503,0.2865491170970552
248,1.5859150886535645,0.0656728744506836,0.31919406150583246,0.28548867170999265
249,1.5190167427062988,0.07073068618774414,0.31919406150583246,0.2854886717099927
250,1.5859594345092773,0.07460165023803711,0.32025450689289503,0.2865491170970552
251,1.5718309879302979,0.07876133918762207,0.32025450689289503,0.2865491170970552
252,1.4700689315795898,0.07479715347290039,0.32025450689289503,0.2865491170970552
253,1.5259246826171875,0.07881927490234375,0.32025450689289503,0.2865491170970552
254,1.5887212753295898,0.0797882080078125,0.32025450689289503,0.2865491170970553
255,1.5498566627502441,0.07878684997558594,0.3181336161187699,0.2844282263229301
256,1.6136910915374756,0.07878780364990234,0.3170731707317073,0.2838980036293989
257,1.845351219177246,0.07679510116577148,0.31919406150583246,0.2856275155631967
258,1.688486099243164,0.07878899574279785,0.32025450689289503,0.286005253831604
259,1.537889003753662,0.07579803466796875,0.3213149522799576,0.2870656992186664
260,1.5119578838348389,0.07081151008605957,0.32237539766702017,0.28773476576540197
261,1.6186745166778564,0.08377623558044434,0.32237539766702017,0.287734765765402
262,1.920863389968872,0.0688176155090332,0.32025450689289503,0.28561387499127683
263,1.5528500080108643,0.07978391647338867,0.32237539766702017,0.28702780217402685
264,2.067476511001587,0.09973263740539551,0.32237539766702017,0.28773476576540197
265,1.7782495021820068,0.08177947998046875,0.3213149522799576,0.28667432037833934
266,1.7702667713165283,0.07480216026306152,0.3213149522799576,0.2866175658991229
267,1.6864311695098877,0.07287025451660156,0.3213149522799576,0.2866175658991229
268,1.6385564804077148,0.08779597282409668,0.32025450689289503,0.2862640841034353
269,1.5966999530792236,0.07081007957458496,0.32237539766702017,0.28697104769481036
270,1.6805086135864258,0.06582331657409668,0.32025450689289503,0.2862398276307156
271,1.6206681728363037,0.07380199432373047,0.3213149522799576,0.28659330942640304
272,1.6007213592529297,0.0907588005065918,0.32025450689289503,0.28623982763071554
273,1.5948288440704346,0.08468246459960938,0.3213149522799576,0.28606308673287184
274,1.6087303161621094,0.09770607948303223,0.32237539766702017,0.28639762000623953
275,1.671532392501831,0.11484122276306152,0.3244962884411453,0.28885304405373236
276,1.4978787899017334,0.07477021217346191,0.3255567338282078,0.28957895616742724
277,1.5169460773468018,0.0827779769897461,0.3266171792152704,0.2902480227141626
278,1.5329053401947021,0.07579207420349121,0.3266171792152704,0.29024802271416267
279,1.6456048488616943,0.07579421997070312,0.32767762460233296,0.29130846810122507
280,1.5468647480010986,0.08577179908752441,0.3266171792152704,0.2902480227141626
281,1.523927927017212,0.07081174850463867,0.3266171792152704,0.2902480227141626
282,1.587754487991333,0.08178138732910156,0.3244962884411453,0.2881271319400374
283,1.6216630935668945,0.0680387020111084,0.3244962884411453,0.2881271319400374
284,1.5576198101043701,0.0698091983795166,0.3244962884411453,0.2881271319400375
285,1.621666669845581,0.07878732681274414,0.3255567338282078,0.2885373682149414
286,1.6266522407531738,0.08989238739013672,0.3266171792152704,0.2888439056765723
287,1.5907495021820068,0.07923507690429688,0.3266171792152704,0.288161198557917
288,1.5853497982025146,0.08211350440979004,0.3266171792152704,0.28816119855791705
289,1.7818686962127686,0.06981182098388672,0.3266171792152704,0.28816119855791705
290,1.6037135124206543,0.06682443618774414,0.3255567338282078,0.2871007531708544
291,1.5628204345703125,0.06781744956970215,0.3255567338282078,0.28710075317085443
292,1.5598642826080322,0.08873128890991211,0.3244962884411453,0.28604030778379197
293,1.4371612071990967,0.06781435012817383,0.3244962884411453,0.286747271375167
294,1.5857608318328857,0.12267088890075684,0.3255567338282078,0.28706649724543615
295,1.684499740600586,0.07280707359313965,0.3255567338282078,0.2870664972454362
296,1.5817699432373047,0.06984353065490723,0.32767762460233296,0.2891873880195614
297,1.6046793460845947,0.09076070785522461,0.32767762460233296,0.2891873880195614
298,1.5867564678192139,0.06383109092712402,0.3266171792152704,0.28812694263249883
299,1.631636619567871,0.05984663963317871,0.3255567338282078,0.2875967199389676
300,1.595731258392334,0.08480215072631836,0.3244962884411453,0.286536274551905
301,1.6914482116699219,0.07779312133789062,0.32237539766702017,0.28441538377777975
302,1.5408790111541748,0.0688161849975586,0.3244962884411453,0.28653627455190495
303,1.5528509616851807,0.07878947257995605,0.32343584305408274,0.28547582916484243
304,1.6825032234191895,0.0698094367980957,0.3244962884411453,0.28653627455190495
305,1.4571049213409424,0.10871076583862305,0.3244962884411453,0.28653627455190506
306,1.647597312927246,0.0797872543334961,0.3244962884411453,0.286536274551905
307,1.5977263450622559,0.07579660415649414,0.3244962884411453,0.28653627455190495
308,1.4371905326843262,0.09474658966064453,0.3255567338282078,0.2875967199389675
309,1.5380885601043701,0.07858967781066895,0.3244962884411453,0.28653627455190495
310,1.5787482261657715,0.08876562118530273,0.3255567338282078,0.2868708078252728
311,1.4740583896636963,0.06482696533203125,0.3255567338282078,0.2868708078252727
312,1.6106956005096436,0.06881523132324219,0.3255567338282078,0.28687080782527274
313,1.6366281509399414,0.08886361122131348,0.3244962884411453,0.2858103624382101
314,1.5687041282653809,0.08078241348266602,0.32237539766702017,0.28433968077624355
315,1.6186721324920654,0.08876156806945801,0.32343584305408274,0.2847499170511476
316,1.612694263458252,0.08377265930175781,0.3213149522799576,0.28327923538918093
317,1.5119585990905762,0.06881594657897949,0.32237539766702017,0.28433968077624344
318,1.692474126815796,0.06383228302001953,0.31919406150583246,0.28115834461505573
319,1.7055399417877197,0.07469820976257324,0.32025450689289503,0.2822187900021183
320,1.6336331367492676,0.08776521682739258,0.32025450689289503,0.28221879000211836
321,1.7124226093292236,0.07878899574279785,0.31919406150583246,0.2811583446150557
322,1.574791669845581,0.07579612731933594,0.32025450689289503,0.2822187900021183
323,1.574822187423706,0.07776021957397461,0.32025450689289503,0.28221879000211836
324,1.6485915184020996,0.1156926155090332,0.31919406150583246,0.28115834461505584
325,1.6106939315795898,0.07779502868652344,0.31919406150583246,0.2811583446150558
326,1.85606050491333,0.08477067947387695,0.31919406150583246,0.28115834461505573
327,1.5708022117614746,0.07579469680786133,0.32025450689289503,0.28221879000211836
328,1.5538780689239502,0.08285832405090332,0.3181336161187699,0.28080486281936823
329,1.6087405681610107,0.06667184829711914,0.3181336161187699,0.2800978992279932
330,1.5478618144989014,0.0887603759765625,0.31919406150583246,0.28115834461505573
331,1.5408828258514404,0.06981229782104492,0.3181336161187699,0.28080486281936823
332,1.8370943069458008,0.08197689056396484,0.3181336161187699,0.2808518071534249
333,1.5438718795776367,0.08380770683288574,0.3170731707317073,0.2797913617663623
334,1.7113940715789795,0.09973478317260742,0.3170731707317073,0.2804983253577374
335,1.476083755493164,0.0717763900756836,0.31601272534464475,0.2794378799706748
336,1.5977625846862793,0.08873271942138672,0.3149522799575822,0.2783774345836123
337,1.529907464981079,0.0688169002532959,0.3149522799575822,0.2783774345836123
338,1.4700729846954346,0.07180404663085938,0.3170731707317073,0.2797913617663624
339,1.5688064098358154,0.07081151008605957,0.3149522799575822,0.27837743458361225
340,1.6027181148529053,0.06482648849487305,0.3138918345705196,0.27731698919654973
341,1.5209355354309082,0.07682275772094727,0.3138918345705196,0.27731698919654973
342,1.5338683128356934,0.06482696533203125,0.3138918345705196,0.2773169891965497
343,1.7523152828216553,0.1077117919921875,0.31283138918345704,0.27625654380948717
344,1.720400333404541,0.09075808525085449,0.31283138918345704,0.27625654380948717
345,1.5348975658416748,0.07779169082641602,0.31283138918345704,0.27625654380948705
346,1.6256563663482666,0.06881475448608398,0.31283138918345704,0.27565280739174947
347,1.5807774066925049,0.0688180923461914,0.3117709437963945,0.27519609842242454
348,1.6027097702026367,0.0827784538269043,0.3107104984093319,0.2741356530353619
349,1.6565721035003662,0.07081079483032227,0.3107104984093319,0.2740156666167348
350,1.5299417972564697,0.07676339149475098,0.3117709437963945,0.27447237558605975
351,1.5279154777526855,0.12569665908813477,0.3117709437963945,0.27447237558605975
352,1.5737614631652832,0.08186936378479004,0.30965005302226933,0.2723514848119346
353,1.6923890113830566,0.0857706069946289,0.30965005302226933,0.2723514848119345
354,1.6495916843414307,0.08776569366455078,0.3107104984093319,0.2726860180853023
355,1.586787462234497,0.08374381065368652,0.3107104984093319,0.2726860180853022
356,1.7154150009155273,0.0967404842376709,0.30965005302226933,0.2716255726982396
357,1.4771645069122314,0.06281447410583496,0.30965005302226933,0.2716255726982397
358,1.5986318588256836,0.0857701301574707,0.3107104984093319,0.27197905449392723
359,1.48905348777771,0.0697791576385498,0.31283138918345704,0.27370856642772523
360,1.6027328968048096,0.0717930793762207,0.3117709437963945,0.27264812104066266
361,1.7822339534759521,0.09586787223815918,0.3117709437963945,0.2726481210406627
362,2.224478006362915,0.08617973327636719,0.3117709437963945,0.27264812104066255
363,1.5239274501800537,0.07786941528320312,0.3117709437963945,0.2726481210406626
364,1.738518238067627,0.1107029914855957,0.3117709437963945,0.27264812104066266
365,1.4381537437438965,0.08078336715698242,0.30965005302226933,0.2705272302665375
366,1.8284237384796143,0.06881284713745117,0.30858960763520676,0.27017374847084996
367,1.7002384662628174,0.07081460952758789,0.3075291622481442,0.2691133030837874
368,1.7273814678192139,0.07180643081665039,0.30858960763520676,0.2701737484708499
