Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00045045],[0.00030551],[0.00017918]
1,15.569687604904175,0.5274089723072871,232.5082561969757,[0.04256063],[0.03160474],[0.01370822]
2,15.537230014801025,0.28640173748135567,232.50914478302002,[0.04840692],[0.03877121],[0.01597729]
3,15.59863018989563,0.14372296078187047,232.68883538246155,[0.05861552],[0.04688928],[0.01906189]
4,15.777800798416138,0.09218881511590396,232.58518362045288,[0.05242774],[0.04065181],[0.0174727]
5,15.521042823791504,0.06618212351594309,232.55582976341248,[0.07500847],[0.06070775],[0.02430504]
6,15.584818601608276,0.04860598525276991,232.44456791877747,[0.0778694],[0.06361183],[0.02506196]
7,15.710038661956787,0.03824839447483872,232.61630654335022,[0.07413953],[0.05843373],[0.02468183]
8,15.613682746887207,0.03134236368115502,232.5584433078766,[0.09351704],[0.07628506],[0.03007569]
9,15.689507484436035,0.026110847748703127,232.56891250610352,[0.09970553],[0.08173036],[0.03174191]
10,15.491105556488037,0.022560816589799342,232.55263447761536,[0.10055993],[0.08086444],[0.0316766]
11,15.547833919525146,0.02000296507924419,232.71134567260742,[0.08513062],[0.06565939],[0.02723726]
12,15.590328931808472,0.01775234872051938,232.7154576778412,[0.10562745],[0.08328408],[0.03335622]
13,15.600802659988403,0.01600102597443067,232.45885181427002,[0.1112061],[0.09079591],[0.03471599]
14,15.709503889083862,0.015059792383743281,232.64357805252075,[0.10824013],[0.086789],[0.03366267]
15,15.638087272644043,0.013964852418120236,232.8643136024475,[0.10633671],[0.08360152],[0.03297609]
16,15.657329320907593,0.01291537365636252,232.79206824302673,[0.11059038],[0.08831033],[0.03417844]
17,15.630055665969849,0.01206166075773048,232.5421154499054,[0.1123113],[0.08768844],[0.03417844]
18,15.529372692108154,0.011281413068486885,232.58226799964905,[0.11071582],[0.08716841],[0.03438777]
19,15.578493356704712,0.010949848387907777,232.64743328094482,[0.12024014],[0.09799827],[0.03712908]
20,15.563723087310791,0.010245624772094265,232.3202259540558,[0.11130836],[0.08671297],[0.03428059]
21,15.637032270431519,0.010053869553211362,232.79671597480774,[0.1124746],[0.08768836],[0.03454351]
22,15.684978723526001,0.009475860208498709,353.15244340896606,[0.11509298],[0.09035527],[0.03534061]
23,20.086212635040283,0.009375893604951073,382.97988390922546,[0.10893405],[0.08449724],[0.03349019]
24,19.823883533477783,0.008953210566724377,383.2875990867615,[0.10962445],[0.0849796],[0.03392893]
