Iteration,fit_time,loss,evaluate_time,recall,ndcg,precision
0,0.0,0.0,0.0,[0.00034998],[0.00024305],[0.00015406]
1,34.164856910705566,0.37589114774582966,7.371322870254517,[0.08175829],[0.06041715],[0.02589256]
2,33.985580921173096,0.10032525438476693,7.278563976287842,[0.10148634],[0.0803362],[0.03180052]
3,33.953606367111206,0.07017593027440587,7.23870587348938,[0.11272628],[0.09108348],[0.03505091]
4,33.943546533584595,0.05748783325720014,7.3100690841674805,[0.12046308],[0.09804346],[0.03728984]
5,33.86637568473816,0.049496452888530315,7.285437345504761,[0.12642794],[0.1030076],[0.03902639]
6,33.846611738204956,0.044042167394901764,7.264038324356079,[0.13019657],[0.10587934],[0.03979336]
7,34.0302791595459,0.0399055453299573,7.447427272796631,[0.13341435],[0.10912728],[0.04089691]
8,33.886725425720215,0.037066742161646335,7.271771669387817,[0.13540264],[0.11098995],[0.04150981]
9,33.87860918045044,0.034452227127710074,7.273991346359253,[0.13863502],[0.11355288],[0.04242916]
10,33.89358973503113,0.03211906883922039,7.418208599090576,[0.13976631],[0.11555654],[0.04274399]
11,33.88898754119873,0.03010814290286766,7.359642505645752,[0.14022182],[0.11566951],[0.04281934]
12,33.76048278808594,0.02819121716487588,7.272288799285889,[0.14286558],[0.11727984],[0.04357124]
13,33.86450219154358,0.026534531364273844,7.322193622589111,[0.14340727],[0.1179008],[0.0436131]
14,33.87074327468872,0.02589063455980986,7.310051918029785,[0.14387786],[0.11810388],[0.04369851]
15,33.97128915786743,0.024664991003733993,7.252768039703369,[0.14608433],[0.11971156],[0.04431141]
16,34.03455066680908,0.023743798361263342,7.306755304336548,[0.14578745],[0.11959521],[0.04423773]
17,33.97451448440552,0.02255737964261436,7.292081117630005,[0.14688485],[0.12019965],[0.0446346]
18,33.70454502105713,0.02177157149546676,7.279436349868774,[0.14770774],[0.12156708],[0.04500301]
19,33.93568754196167,0.02113881542798922,7.314176321029663,[0.14769928],[0.12099301],[0.0449444]
20,33.73650860786438,0.020046152724799784,7.298333406448364,[0.14797697],[0.12109034],[0.04490254]
21,33.93007731437683,0.019604974033574415,7.289951801300049,[0.14786951],[0.12000421],[0.04494105]
22,33.943355083465576,0.019310789683720832,7.280468225479126,[0.14974934],[0.12183064],[0.04550874]
23,33.98517680168152,0.018659098280800715,7.255953311920166,[0.14848374],[0.12076857],[0.04517885]
24,34.202733278274536,0.017963858008516406,7.318285226821899,[0.14928647],[0.12119793],[0.04538147]
25,33.98559856414795,0.017453436398728178,7.305482625961304,[0.14949401],[0.12155861],[0.04566783]
26,34.29167652130127,0.017271785307769672,7.278910398483276,[0.14908764],[0.12116516],[0.04542501]
27,34.07976460456848,0.016553050558543718,7.397056818008423,[0.14872126],[0.12137523],[0.045353]
28,34.23782253265381,0.016188744095746766,7.290822267532349,[0.14923588],[0.12261556],[0.04559749]
29,34.19760513305664,0.015990397674172666,7.405386924743652,[0.1500271],[0.12228421],[0.04584366]
30,34.18427634239197,0.015378446706260243,7.415702819824219,[0.15055194],[0.12322785],[0.04618863]
31,34.242199182510376,0.014938643975935952,7.285292387008667,[0.14993335],[0.12192914],[0.0457683]
32,34.290963888168335,0.014965805161575025,7.450096368789673,[0.15058253],[0.12230752],[0.04587213]
33,34.35580849647522,0.014862467864095563,7.370070695877075,[0.15126165],[0.12260928],[0.04613169]
34,34.225563049316406,0.014133833418129895,7.313969612121582,[0.1511853],[0.12316715],[0.04620537]
35,34.11780261993408,0.01368407839250685,7.251643419265747,[0.15163857],[0.12395444],[0.04625226]
36,34.19082188606262,0.013682613961840744,7.292433738708496,[0.15099908],[0.12350054],[0.04606471]
37,34.160587310791016,0.013148142429388533,7.2727742195129395,[0.15198369],[0.12389202],[0.04648001]
38,34.32814121246338,0.012892969472409047,7.342456340789795,[0.15019199],[0.12269314],[0.04596256]
39,34.19686698913574,0.01276162986742389,7.308180570602417,[0.1506347],[0.12258435],[0.04606471]
40,34.21238422393799,0.012604263815746614,7.301908493041992,[0.15071742],[0.1222521],[0.04616853]
41,34.308117151260376,0.012307044820662475,7.273877143859863,[0.15021061],[0.12148702],[0.04616686]
42,34.30313992500305,0.012098468038150005,7.380987167358398,[0.15058029],[0.12138334],[0.04624724]
43,34.22532677650452,0.011647732029998243,7.336180686950684,[0.15024526],[0.12121624],[0.04600275]
44,34.346811056137085,0.01161723246332258,7.378688097000122,[0.15015134],[0.12045169],[0.04591232]
45,34.26685428619385,0.011478472664491321,7.29287052154541,[0.14920468],[0.1196055],[0.04562429]
